,id,days,mature,views,partner,new_id,username
941,119749325,931,False,3714,False,6506,musicmonkey02
942,58558152,1670,False,491,False,712,Mc2save
943,41899872,2021,False,1685,False,2524,GinGo2002
944,136676100,733,True,1216,False,694,SEQUOIIA
945,137890535,716,True,5959,False,1162,elxiiem
946,39071150,2105,False,15719,False,1938,mdvhimself
947,50096751,1825,True,31176,False,4660,Shamiya
948,95365919,1194,False,5919,False,4740,Thordragon
949,72288187,1471,True,5682,False,5102,apoke
950,44758267,1946,True,15484,False,6876,VikingBarudda
951,68529657,1525,False,7067,False,5047,SHEPSTERR
952,43087577,1990,True,20032,True,963,ScheifferBates
953,135069839,752,False,3399,False,59,Tranquil_Raine
954,54798957,1734,False,146907,True,4658,Ariztophale
955,50850610,1809,True,47695,False,4748,misscyanidequeen
956,151439838,566,False,5559,False,1042,Mirsion
957,37191091,2177,True,396484,True,310,Aleksondos
958,44506452,1952,False,19261,False,3202,RodamusZero
959,91092003,1206,False,4568,False,5735,prxsr
960,71982501,1468,True,7745,False,3230,Todger
961,39802215,2078,True,1548,False,2300,SellySnep
962,41777201,2024,True,77583,False,6216,Overlord_king
963,61018042,1574,False,649,False,1685,Monkeyspuds1
964,37757576,2155,True,15225,False,1627,DJNattie
965,142367369,662,False,3662,False,2883,Shoelaces
966,29412321,2386,True,2368,False,1266,iNinjehPandeh
967,42448963,1991,False,1328,False,6224,VioletGrey
968,65472730,1563,True,10007,False,937,Aquarius_70
969,184434936,312,False,4470,False,97,ttv_shire
970,107797918,1053,False,3210,False,3226,badmattias
971,60616688,1644,False,3614,False,5267,Drastic88
972,21063809,2742,True,1267,False,4443,SoupZee
973,69955439,1507,False,5074,False,5213,YettiSweaty
974,81895765,1337,False,986,False,3641,thebeardyoddball
975,79945423,1359,False,560,False,6563,InsufferableScotsman
976,41973617,2016,True,3946,False,6133,Shanesaw
977,91997756,1189,False,755,False,654,DenisTakesOver
978,50010332,1816,False,926,False,2704,Hesmiyu
979,94688270,1202,True,2002,False,2147,DaddyHaze
980,25236983,2565,True,6036,False,2367,phenombox
981,116452001,965,True,3867,False,4685,Lumetric
982,68185580,1527,False,226,False,2081,steven614955
983,148280680,593,False,2336,False,2301,MinisterMoose
984,92827033,1224,False,3332,False,2970,LewieLewTV
985,76806865,1404,True,97012,False,474,FarTooBaked
986,62609698,1609,True,1868,False,2733,TheSh1tGamer
987,46941708,1895,True,10404,False,638,TooksBear
988,63604883,1592,False,2001,False,903,lightbladesama
989,70922896,1489,False,7316,False,5552,HeyitsArctic
990,33426293,2222,False,10143,False,1219,TommyTucker
991,138896769,702,False,5921,False,3605,thedevilfruit
992,86589562,1266,True,1584,False,45,Draynoth_
993,30925399,2326,False,11266,False,3764,XerShade
994,31673743,2297,False,2585,False,5405,Biskits
995,79623502,1369,True,150207,False,5887,kilbAzXD
996,87594526,1282,False,14207,False,511,ElanoraDk
997,23472601,2646,True,5063,False,6547,kashimoto
998,94578739,1203,True,1086,False,5404,ManicMike__
999,41776299,2024,False,7565,False,5808,Azuzius
1000,50191268,1823,False,3797900,True,2997,Crayator
1001,103673014,1104,True,4107,False,1318,LazyLlamasss
1002,63520852,1594,True,56580,False,30,WolfskiHD
1003,123864233,864,True,373,False,505,Sasha_Pawzz
1004,45745035,1923,False,5686,False,391,SwitchSSB
1005,58938657,1672,True,2586,False,2272,viper23achalpha1
1006,55934244,1714,True,39144,False,6782,TeloahTV
1007,73534919,1449,False,81842,False,1478,TheRebelKing_
1008,151209224,567,True,5511,False,3293,ImCharlesG
1009,49423795,1844,False,22230,False,4142,Cheridet
1010,35791700,2153,False,710,False,2137,cosmin2999
1011,80480443,1360,True,1906,False,923,BurtleGurtle
1012,32599362,2263,False,126211,False,6439,MaKaKowic
1013,37429550,2168,True,10283,False,3625,Maddensplayers
1014,64857779,1572,True,3672,False,5987,Ramoach
1015,193824080,248,True,2394,False,3478,DutchMutt
1016,110054835,1026,False,1994,False,1468,ShanTheOutSideR
1017,39134462,2104,True,25701,False,3269,ReaperSteve
1018,89004176,1254,True,239,False,1894,Sladey_01
1019,51755172,1782,False,9120,False,6264,Hambinou
1020,47968300,1877,False,16406,False,3606,xAmElite
1021,107422136,1055,False,717,False,3691,xcobranationx
1022,77743003,1390,False,758365,True,6921,ashexplores
1023,63284672,1595,True,7539,False,2793,Clintdeadwood
1024,3481156,3556,False,7448777,True,5842,Valkia
1025,119614654,919,True,1181,False,4914,Dinkyd2016
1026,43210156,1986,False,1665,False,2331,Cuck0o0
1027,62839529,1607,True,6368,False,3660,phaze58
1028,90826735,1250,False,57827,False,4377,SmallTypeOfHuman
1029,144150612,639,True,7838,False,1748,GlenasawrusUK
1030,71803359,1471,False,34138,True,5873,NintendoPT
1031,30340070,2350,False,361623,True,5704,woori
1032,35850086,2200,True,3650,False,776,R3dl1nes
1033,61234800,1635,True,2259,False,3327,Perspentic
1034,112963663,1000,False,1994,False,5302,JakeCrew
1035,70341474,1499,False,1287,False,2065,seandownie
1036,190478386,272,True,2649,False,6217,GreyShayne
1037,26742249,2496,False,134337,False,1494,A_Raving_Loon
1038,164656887,448,False,1040,False,1035,STillAGeek
1039,92517974,1074,True,1828,False,5999,FunkyWhenInHigh
1040,15344447,2957,True,1292,False,3870,Projectneon
1041,29958010,2363,True,3380,False,6753,S4mm4S
1042,192420709,262,False,424,False,2971,Sean1884
1043,87847112,1276,True,4269,False,5348,mADAMadamus
1044,78863690,1377,False,3605,False,3142,HopeIsLazy
1045,21753735,2736,True,1138977,True,5228,Panky
1046,159402116,492,False,350,False,898,justderay
1047,21497260,2747,False,14142,False,607,bobdude16
1048,116001315,967,True,1652,False,1075,MissWikadee
1049,173765607,396,True,5227,False,6129,---
1050,82061637,1343,False,12240,False,4527,Ymuy
1051,159637348,489,True,3996,False,6687,J_Dizzle86
1052,53181680,1762,True,7382,False,6761,NimWaveharp
1053,66307401,1545,True,9927,False,3462,Tizer1234
1054,71426139,1486,True,2316,False,3535,Makubob
1055,4933268,3479,False,897,False,693,Remo___
1056,47288880,1888,True,18310,False,1946,WerepuppyCreations
1057,48278024,1867,False,385,False,4610,Mohero_
1058,208561166,201,False,5296,False,2640,HeartRateTV
1059,52395754,1777,False,151487,False,6990,silka_heart
1060,159451095,482,False,2183,False,5172,TheSandpitTurtle
1061,107404878,1059,True,5049,False,3310,MarkOfGee
1062,82881402,1334,True,2976,False,528,konixity
1063,44123838,1955,False,14493,False,4436,EnMao
1064,54463564,1741,False,112635,False,1320,RageRS91
1065,195083340,171,False,164,False,4583,FatalisDiablo
1066,87199946,1288,False,1066,False,1791,ItsLummy
1067,94418980,1193,True,1427,False,6209,b453d
1068,63184625,1576,True,26005,False,6368,xIfonix
1069,126033950,859,True,3607,False,3101,Gondaj
1070,39604392,2087,True,166616,False,1778,AmateurGamer_
1071,40167108,2070,True,2920,False,4452,Calvin715
1072,140063868,689,False,5253,False,5783,ItsCroak
1073,151154144,569,True,18245,False,5034,Gladicus
1074,30285725,2351,True,5726,False,6847,Petieken
1075,63179445,1600,False,2152689,True,1142,KuruHS
1076,38589936,2123,True,12767,False,2362,Otherbuttons
1077,146537070,612,False,3396,False,6463,The_Astorec
1078,57004130,1698,False,2417,False,1757,KageYul
1079,31982160,2283,False,1567,False,242,Strata_TH
1080,98719188,1160,True,5640,False,3670,I_am_Xam
1081,156277411,499,True,425,False,2893,Uncle_Skeleton
1082,58315740,1679,True,6552,False,3775,FPSWeston
1083,17400877,2899,True,798479,True,452,Masterkizz
1084,85780990,1294,False,1004,False,6646,The_Bumblebee
1085,123959069,880,False,2279,False,6088,NightDribs
1086,39483044,2081,True,13177,False,6035,ZeroFoxFK
1087,97055131,1171,True,18244,False,5445,StaticAus
1088,67507061,1536,True,1761,False,2073,AspiringFate
1089,53511684,1757,True,6255,False,637,e1ndude
1090,107356947,1060,False,16508,False,3847,---
1091,130646222,807,True,56824,False,81,---
1092,111906430,1009,True,936,False,1551,AgiNagi
1093,9776668,3185,False,3201,False,5064,Ronagall
1094,122127992,894,True,1046,False,679,youngninjaqq
1095,121610663,913,True,2812,False,5131,STJ__
1096,208892951,199,False,6926,False,6255,GuyFarruski
1097,81802891,1344,True,10967,False,6022,MrListerBlister
1098,52420534,1772,True,1515,False,3461,cmcewanold
1099,40057951,2073,True,5641,False,4941,GetSpanked
1100,41423919,2020,False,7198,False,2161,Darkencide
1101,58556789,1677,False,1179,False,926,nolongerlarbiathin
1102,30184051,2355,False,248983,True,1969,豆腐
1103,27076639,2451,True,6617,False,5343,Sithnar
1104,105873723,1076,False,2731,False,124,GeekyCraftz
1105,47978619,1877,False,10863,False,2654,DJTASHY4624
1106,147219155,604,True,7370,False,3814,magicalgirljuni
1107,77210527,1398,True,15864,False,3901,Semente
1108,141935722,666,False,15740,False,481,Cosmicborne
1109,59456964,1650,True,559,False,6862,TRCSniper
1110,83393714,1327,True,20687,False,6731,LittleMoonGames
1111,117059769,959,True,29319,False,5342,Dark_Guava
1112,139765378,693,True,181144,True,4274,GlanFM
1113,61506095,1627,True,3100,False,2320,Wlfvenom
1114,103156364,1111,True,25227,False,1123,Jake_Create
1115,148535720,594,True,356,False,6369,Tom_9041
1116,28266123,2392,False,3537,False,2510,Dreverda
1117,45984620,1891,False,1001,False,4770,samkenealy
1118,29497124,2383,False,83603,False,2495,GamerRichy
1119,137204142,725,True,5429,False,1895,D3styl3
1120,132340497,760,False,2821,False,2938,FightTheStigma
1121,46547430,1901,True,1149,False,195,ogdannymill
1122,86915074,1292,True,13719,False,6002,Rebel_Tetris
1123,2423160,3611,True,6863,False,6725,wayne444
1124,32641530,2213,False,2639,False,1928,TheDg54
1125,89359,4049,True,2732,False,3166,SligStorm
1126,39359550,2096,True,193064,False,2168,Kieva
1127,89282991,1266,False,10584,False,2792,Atomikorppi
1128,104840870,1010,True,8851,False,491,StrikeNVII
1129,66685373,1545,True,6215,False,1030,ellliebee
1130,38098566,2142,True,17819,False,2419,DGUK
1131,30790051,2325,False,1156,False,1891,Mr2k9
1132,53885030,1751,True,64680,False,6239,DeanyBabyy
1133,42367396,2008,True,1857,False,6365,KaoticKibz
1134,27942185,2443,True,2374,False,3374,SenpaiDinkleberg
1135,170564033,408,True,556,False,2881,TomDavis4623
1136,108386012,1047,False,4425,False,2465,GlitchGames_
1137,149554178,586,True,11147,False,433,3lementFisher
1138,42593481,2003,True,10550,False,4918,MiszterTali
1139,35752825,2229,True,10735,False,1222,StarsAlpha
1140,61487500,1633,True,88153,False,6356,Plenyx
1141,43965855,1966,False,2119,False,3227,TheTw1sted
1142,113445465,995,False,15504,False,1098,hardreadch
1143,60417560,1645,False,473,False,4010,Morgs_03
1144,96295899,1133,False,23,False,3027,samuelson__
1145,38238694,2132,True,3520,False,6396,Spacepilot99
1146,137349508,724,False,2712,False,1010,trickydickie86
1147,74225623,1420,True,706,False,2578,MikeTheDigiFen
1148,166456,3990,True,42054,False,1085,CloneKorp
1149,53565652,1753,True,740,False,2699,TheNightManager
1150,42910070,1986,False,196,False,152,killiam10
1151,118179292,948,True,10677,False,624,Duwiol
1152,27452798,2449,True,19333,False,4115,crazedwolf1
1153,46088667,1910,True,4606,False,191,jazzyg2
1154,143275665,650,False,2128,False,6025,SyrineWolfe
1155,27982026,2441,True,2989,False,6278,mystiKiuu
1156,85987654,1287,False,1657,False,1849,Z1ggy19
1157,1900675,3668,True,6178,False,52,---
1158,100897701,1140,False,2543,False,2097,Majorpar
1159,21795794,2735,True,61066,False,6064,JoKiv
1160,78661647,1376,False,338,False,842,ZacherieRee
1161,44673612,1917,True,3277,False,4645,DarkBunnyLiz
1162,79263341,1373,True,2382,False,6010,DEZBO_
1163,52419219,1767,False,8781,False,2886,Pikachu2251988
1164,110805608,949,False,216,False,250,Mrstarooms
1165,75983250,1412,False,3191,False,4559,alfredbulbasaur
1166,150506692,576,True,1187,False,1373,mrljb
1167,70465336,1414,False,65,False,1209,SkilledNoobz
1168,22305812,2615,True,4057,False,3056,Akimbolgs
1169,90484204,1229,False,557,False,5039,TheNamesRAM
1170,93179528,1219,False,2256,False,1555,xTiNMaN
1171,119567559,704,True,543,False,5822,MTSPL1FF5TARZ
1172,38843588,2113,True,10169,False,5819,TaintedPHILth
1173,42279516,2010,True,1145,False,3766,GrumpyMagician
1174,17433059,2897,True,1529,False,193,RebelHiss
1175,85813210,1294,True,5213,False,4367,TheJdogz
1176,115006544,977,True,2225,False,3082,Choi_TV
1177,98516317,1161,False,17044,False,5291,LegitGamer697
1178,161499674,472,False,3171,False,1071,NinjaGoldfishGC
1179,55404952,1679,True,2152,False,4563,VivDamage
1180,101952207,1112,True,796,False,4701,ellemeno
1181,100677009,1142,True,16642,False,146,WeeNuxy
1182,106972354,1064,True,367,False,516,Flash267
1183,45804779,1922,False,72990,True,4929,Melvallous
1184,88461252,1277,True,37743,False,3342,TinyLazerRaptor
1185,138933418,704,False,6575,False,5807,felix_x
1186,42828091,1996,False,11406,False,774,wabbba
1187,89072864,1270,False,2243,False,4047,KamiTV
1188,27237606,2472,False,67894,False,3143,struxii
1189,69151464,1518,True,4336,False,4715,Skippzz86
1190,63152904,1598,True,13808,False,3839,LUKEUK7
1191,79645700,1365,True,11220,False,1286,Bingeee
1192,43029630,1992,True,37881,False,2204,Gashy
1193,12131870,3093,False,7882063,True,3285,InTheLittleWood
1194,37496436,2165,True,4609,False,4209,K3nn3H
1195,131688169,794,False,6570,False,4258,VakMarcoee
1196,118298876,946,False,7769,False,2716,joerogun
1197,112409715,1005,False,3221,False,4690,minooooooo
1198,40764748,2053,False,4860,False,568,---
1199,80498985,1346,True,1232,False,1839,Kaycy
1200,194815731,250,True,2273,False,4573,RogueSaiko
1201,13438370,3022,True,89506,False,1461,Unshockable
1202,24190824,2612,True,107772,False,6706,InkOfViolet
1203,72117253,1461,False,3541,False,850,crazyguy_twitch
1204,112648977,975,False,1364,False,3845,wesfury
1205,142568522,658,False,3187,False,4856,ItsJacksMcC
1206,66261333,1552,True,13361,False,1858,UnwellGaming
1207,51905939,1757,False,429,False,600,gonehollowlive
1208,19250547,2837,False,1179,False,5320,Adster6
1209,58485769,1678,True,16181,False,4825,MrScottBull
1210,187933974,286,False,2622,False,4070,LukeeCage
1211,121816506,910,True,3805,False,612,JojoMTL
1212,50882719,1807,False,23982,False,4454,MrTommymxr
1213,28850034,2407,True,610,False,6134,EmoirOfficial
1214,38429013,2037,False,512,False,3680,Thisdale
1215,36174856,2219,False,179223,True,6653,cpotter_
1216,139430719,698,True,982,False,384,Jackie_Daniels_
1217,47529854,1630,True,833,False,7061,ThatRyanMartin
1218,49820081,1829,True,7688,False,5453,ashen
1219,43989259,1965,True,13436,False,6306,Bioxidus
1220,81036571,1353,True,3433,False,549,SmallPrintTV
1221,22633196,2689,False,2456,False,2921,Xindictive
1222,45537759,1928,False,13312,False,2956,memmzy
1223,95173811,1197,True,1693,False,6732,thetruecode
1224,74888234,1417,True,1453,False,5740,Hilto95
1225,38260203,2136,True,5444,False,2079,Attie
1226,41956854,2019,True,19156,False,5960,SNTMaca
1227,44911545,1911,True,4219,False,1250,MidnightResistance
1228,139329668,699,True,6641,False,53,DagstarTV
1229,127291080,843,False,4497,False,1584,TheAlphaFlamingo
1230,134045688,707,True,2378,False,3488,unclejoeymma
1231,58048635,1677,False,1211,False,6708,Jordhejm
1232,54752918,1706,True,558,False,6027,AlexistiredGG
1233,30312689,2349,True,15677,False,944,SynisterJP
1234,146711869,610,True,1330,False,4089,kyndlle
1235,43240703,1982,True,41327,False,1399,DjentlemanXIII
1236,68154223,1529,False,73550,False,5642,Le_N00b
1237,68091802,1531,True,14450,False,7072,DukeSlayer
1238,9035667,3261,True,368157,True,3448,Sparkles
1239,91785693,1237,False,84750,True,5624,SubParLover
1240,150484518,576,False,13776,False,5980,ExplosionNetwork
1241,35814130,2232,False,4598,False,6525,wrongwayup
1242,70334933,1496,True,187,False,2929,etalkuk
1243,139654611,684,False,6329,False,5944,AlfieIsDumb
1244,86970282,1285,True,6004,False,3273,Thehairymonster95
1245,144237045,599,True,189,False,3717,mleeeem
1246,27317238,2469,True,5692,False,2135,Tatsuya_S_
1247,203717098,131,False,943,False,6399,nocnoc78
1248,138415385,710,False,25325,False,1407,Super_Wagon
1249,177886954,362,False,1285,False,2471,---
1250,17977158,2883,True,22044,False,3118,mega___byte
1251,159706744,489,False,7742,False,5112,LeahNudle
1252,103928582,1100,True,7561,False,2023,reliantrobincrew
1253,69848662,1495,True,8720,False,1537,KillerEliteN7
1254,42278612,2009,True,1883,False,3368,Kingemocut
1255,27994922,2441,False,35606,False,4744,LukeRF44
1256,54600359,1739,True,423652,True,3800,OnceInLuv
1257,21098463,2769,False,738003,False,5263,OdomFriendly
1258,76401774,1410,False,33069,False,1126,missglitchytv
1259,47217688,1892,True,27682,False,6660,justcasualnami
1260,48801944,1853,False,1712,False,4451,DudeGuyArj
1261,46623764,1890,False,665,False,4830,KomatoaztLive
1262,85074711,1292,True,4336,False,3850,king_bearcat
1263,71401005,1465,False,247,False,6907,Doadolittle
1264,27198176,2453,False,1157,False,307,Qaomen
1265,151871303,553,True,1508,False,3414,tomuzakari
1266,39991847,1832,False,701,False,1201,GnatsUK
1267,40789834,2053,False,11813,False,4302,Pitch_Shifter
1268,22882544,2681,True,9055,False,4493,Geurge
1269,91668893,1239,True,5724,False,161,irish_taters
1270,155907109,524,True,2596,False,5736,TheVikingPlays
1271,119687702,925,True,2613,False,1068,BlondeLikeMonroe
1272,44368490,1955,False,5764,False,251,conesoner
1273,146855496,615,True,27078,False,3862,PrimzFPS
1274,49860612,1830,False,1862,False,1718,NerdyxScotsman
1275,73743023,1438,True,8521,False,3501,Jitsuka
1276,29231246,2393,False,73608,False,901,starZl33t
1277,44125880,1957,True,13020,False,1579,xIx_Benji_xIx
1278,68675529,1523,True,2385,False,4358,qPichu
1279,95765407,1185,True,95409,False,399,KatieB
1280,134450241,761,False,6610,False,1317,Kanza2
1281,53319267,1751,True,969,False,2406,---
1282,143626931,648,False,383,False,1992,ScottishBonobo
1283,148469918,595,False,6709,False,6260,CaptainAshZ
1284,41770367,2024,False,246527,False,3219,Crealogy
1285,196580127,239,True,1175,False,6444,its_scottmg
1286,131040412,774,True,1291,False,500,RustyAxeWound69
1287,100266403,1146,True,8623,False,5450,erosamurai_
1288,97184444,1175,True,23803,False,4694,RAWAY
1289,66587318,1545,True,5751,False,1143,MizVintageGamer
1290,178862545,347,False,2063,False,1747,TheEmpireReturns
1291,169066782,426,True,375,False,111,scouser_1969
1292,145167590,632,False,24935,False,2249,ZeroMeaning
1293,201152656,222,True,3000,False,2663,crumble8t6
1294,82799555,1327,False,3970,False,4795,Stevekills
1295,131360881,759,False,404,False,4435,Rikkity_Rekt
1296,44983600,1934,False,1623,False,4085,Rootifera
1297,137206883,715,False,870,False,3092,Jays_EU
1298,35974445,2228,False,553,False,4954,sniperhamster182
1299,87672934,1285,False,4531,False,5534,Fainted
1300,69117864,1516,False,148,False,4344,Liamzyy
1301,82687927,1336,True,2064969,True,1535,easywithaces
1302,25664130,2545,False,147386,False,2880,Aceredi
1303,118712146,939,False,6063,False,4306,---
1304,31193586,2315,True,14804,False,6402,Spooneryy
1305,25061003,2567,True,34868,False,4223,TheZugg
1306,23408599,2649,True,47255,True,5261,KPKaiza
1307,32135331,2281,False,16562,False,2676,BeardManSilva
1308,55982597,1714,False,1812,False,6412,ViciousWolf
1309,23477361,2645,True,3516,False,4687,ProjectChaos
1310,93926470,1211,False,343943,True,5754,Revi
1311,104273931,1095,False,7358,False,2609,Welsh__wizard
1312,32519457,2264,True,11493,False,6975,Jurymike
1313,28304860,2420,False,4075,False,4153,iNovol
1314,22121341,2721,True,23478,False,4064,Jupe_
1315,84616146,1313,False,4761,False,2473,MrNine__
1316,6239351,3440,True,36825,False,5780,DarkRider664
1317,36662828,2044,False,5536,False,5074,MintMalone
1318,59588244,1655,False,73215,False,6955,msvideodiary
1319,51873083,1782,False,8556,False,561,JamieVoiceOver
1320,149366109,582,False,930,False,4101,krypticplayer
1321,30563041,2340,False,5388,False,3634,intrepidcj
1322,57377217,1694,False,22917,False,183,GingeyLad
1323,134088070,766,False,2591,False,597,Blootrix
1324,90704289,1233,True,585,False,1022,Beagle30
1325,56837954,1698,True,870,False,761,embRellish
1326,43734010,1869,False,2522,False,2138,HopelessChatter
1327,80966627,1355,False,5075,False,5702,ButlerNA
1328,64427348,1566,False,1089,False,2291,selfdestructsystem
1329,108671775,1041,True,5799,False,5610,Jaymeight
1330,130085168,811,False,496,False,5401,DoricBaa
1331,124790340,872,False,399,False,4197,CharlieUK29
1332,86047931,1298,True,11735,False,6735,RidGaming
1333,118407641,945,True,123252,False,189,FadyLace
1334,73630992,1449,True,116863,False,546,BananaDuck
1335,58265838,1681,True,1200,False,1810,tamttv
1336,40826643,2040,False,2675,False,6083,STUMODS
1337,25131739,2565,False,22868,False,6515,sleepyrem
1338,26530899,2505,True,14742,False,2180,OneTrueBeard
1339,57199230,1696,False,154084,False,4136,mvpKieran
1340,61220597,1637,True,3102,False,4264,IM_JXMES
1341,25541159,2535,False,2854,False,6936,KinkyKarl
1342,73976998,1444,False,2057,False,1267,corriedotdev
1343,61262650,1636,True,1725,False,1199,FRGxTRicKzz
1344,90075541,1259,True,2350,False,5442,AshleighDraws
1345,82351199,1340,True,248102,True,2187,AceTrainerLiam
1346,203384298,217,True,4094,False,4160,BandageBoi
1347,196752507,183,True,2250,False,5782,St3v3solo
1348,7836353,3338,True,11142,False,2000,Codestar_
1349,142701990,658,False,7716,False,5923,SaaamJH
1350,29096723,2399,True,40988,False,6544,탱크블레이드
1351,29079915,2396,False,43573,False,2659,Grippe87
1352,87651369,1284,False,2014,False,5739,DavidEastwick
1353,32151333,2256,False,2407,False,2496,DrSnowflake
1354,102916638,1111,True,4557,False,3734,NortTV
1355,89224483,1269,False,235,False,5864,DoomFallen
1356,54104020,1747,True,35917,False,1696,TapatioJ
1357,102636608,1116,False,22766,False,4552,Nirapopo
1358,104466287,1092,False,12028,False,781,Armageddumb
1359,41718632,2026,True,871,False,2068,FatigueGaming
1360,64324514,1545,True,7178,False,400,PilotIain
1361,25391134,2552,True,9289,False,3568,PreFiXAUT
1362,31527545,2304,False,37492,False,1970,tehslippery
1363,177169971,367,True,5487,False,4189,DoctorBurd
1364,123466770,891,False,54692,False,5729,CentralNW
1365,140250256,687,True,27632,False,1352,kygaming98
1366,110773317,1019,True,3225,False,464,ObsceneUK
1367,125576308,857,False,2000,False,3993,iBrightEyes
1368,28250092,2430,True,70403,False,1709,Ryedwag
1369,74396671,1432,False,315,False,6192,Mazza666Gaming
1370,80462976,1360,False,3070,False,2931,Hypaholic
1371,192387875,262,False,1740,False,2943,sammfire1
1372,59319310,1651,False,894,False,295,Buddahbug
1373,79186973,1374,True,1103,False,1299,CurlFries
1374,100451163,1145,True,89261,False,372,RageDarling
1375,64734174,1551,True,5790,False,423,StarGirlB25
1376,52115626,1693,True,170,False,6266,TKSChocoBose
1377,108464386,1046,True,1340,False,953,tomisnotcool_
1378,188110958,283,False,5806,False,2652,NikhedoniaGaming
1379,32330871,2235,False,1035,False,2199,Salty_live_
1380,60856689,1607,True,256,False,2770,Welchy48
1381,41822230,2016,False,1545,False,4391,Ryoko_UK
1382,117253912,957,False,9025,False,4279,Thynris
1383,98399107,1157,True,3265,False,5651,The_Shadow_Cat
1384,52459124,1776,False,131186,False,6014,Lucyvixen
1385,76128865,1366,False,440,False,1533,SomeGuyWithABox
1386,37162675,2178,True,54833,False,545,LastNinjaCow
1387,76558366,1407,False,125437,False,5288,PufferFox
1388,114507007,984,False,1039,False,6770,StormkeeperGU
1389,128240101,833,True,69118,False,1624,prophdawg
1390,160743498,480,False,1276,False,181,NaniTheCrispu
1391,139350829,699,False,262,False,2039,Vaad
1392,55353392,1692,False,281,False,3514,m0neyfingers
1393,66558115,1544,True,548,False,2118,GRAHAMTHEK1DD
1394,86738730,1293,False,3283,False,750,Du_plex
1395,70335412,1502,True,3486,False,6615,CalifTheGinge
1396,26909422,2488,False,2644,False,3675,Hoofey
1397,133859430,769,True,21041,False,881,EvilEggTV
1398,54632297,1738,False,334,False,6711,Kingbeanie86
1399,35600978,2236,False,11141,False,6452,LawroraBorealis
1400,30739037,2311,False,7926,False,1099,LucyCloudberry
1401,42252664,2013,True,139342,False,6348,Carhas1
1402,143236018,652,False,43911,True,3007,KeeleEsports
1403,39442258,2077,False,7822,False,2517,EmberHound
1404,63998024,1586,True,5808,False,871,GrebmanTV
1405,113831573,984,True,1024,False,6669,Benny_LTF
1406,72684066,1465,False,13664,False,1943,avojt
1407,73771391,1441,True,1371,False,4551,Kai_OnTwitch
1408,79797856,1366,True,11749,False,3317,whyisjeff
1409,31297902,2312,False,1742145,True,1867,KordusCZ
1410,177414623,364,True,4287,False,3708,FairyTzarina
1411,151704533,563,True,3983,False,2120,raammo
1412,151044778,569,True,3022,False,280,Deesast3r
1413,26559751,2504,True,8151,False,540,TheBridgyC
1414,24364352,2601,True,5778,False,563,apillow14
1415,196461778,236,False,886,False,525,---
1416,94479570,1202,True,8133,False,4039,Skittles_130
1417,102538024,1114,False,2853,False,2945,cosmikaaa
1418,182009874,329,False,1627,False,6,LeeW7X
1419,72568855,1467,True,14491,False,1724,ThatMisterJ
1420,164670550,455,True,8065,False,4862,VictorCreed_twitch
1421,60648972,1645,False,3106,False,5055,elve94
1422,38852404,2112,False,321646,False,2503,Touval
1423,46034099,1915,True,10789,False,4908,MalibuReaper
1424,86511540,1292,True,5035,False,1682,punklad
1425,23320448,2610,False,725,False,2537,TheLeighBG
1426,58421359,1659,True,3514,False,5313,Axi_au
1427,31502568,2178,False,372,False,5363,Potsworth
1428,32937112,2253,True,4045,False,2214,AFracturedWinky
1429,193676925,243,True,4753,False,682,tyronoton
1430,94601801,1203,True,26310,False,238,johnnyhelicopter
1431,86897429,1293,False,20356,False,6821,deanZAbean
1432,6574051,3379,False,454,False,1705,PicAlu
1433,114582774,983,False,136146,False,4057,Excidx
1434,39181284,2101,False,10394,False,3033,its_just_dave_now
1435,73543752,1424,True,4200,False,5298,ManLikeGoon
1436,67552848,1535,True,1520,False,5662,causaleffect
1437,69343932,1516,False,1865,False,2902,The_British_Gamer
1438,187723512,282,True,2886,False,2807,MoreBeardThanBrain
1439,129398717,819,False,1262,False,1544,valytarax
1440,31241911,2283,False,566,False,6043,Rossco1337
1441,63303941,1593,True,35428,False,5377,M0nk3yUK
1442,169189666,416,False,3399,False,714,thechunkymonk86
1443,161719590,472,False,8426,False,4079,OatsCurryTV
1444,165893942,448,True,7890,False,2504,OnceANerd
1445,40121619,2071,False,2571,False,5856,Gluesticky
1446,93908067,1209,False,1074,False,6536,Kalwei_
1447,35644937,2226,False,1800,False,4172,MazzVG
1448,16002613,2936,True,7405,False,5080,conorcodex
1449,116254882,967,True,5170,False,4457,Psychogold
1450,104236843,586,False,102,False,751,LTCCake
1451,54478949,1741,True,461877,False,880,Ynli
1452,87922627,1283,False,1955,False,2569,christmasshorts
1453,71612512,1483,False,71603,True,6238,MetalAssGaming
1454,94819058,1201,True,52229,False,2016,---
1455,88749208,1274,False,34376,False,5799,大輔くん
1456,110589902,982,False,1567,False,6178,ConnorsFPS
1457,57375995,1694,True,987,False,6768,Mupjup
1458,72941843,1461,True,33502,False,676,Viixie_
1459,73224134,1454,True,1805,False,1691,MONKEH1142
1460,65389659,1563,False,1310,False,475,T0X1CT0M
1461,145470217,624,True,6324,False,5599,Haawwwkkk
1462,97011181,1172,False,1174,False,5713,ZyaxitronED
1463,65825982,1536,True,1163,False,1340,AwesomeLizard
1464,180300768,343,True,23884,False,4809,lShiraori
1465,60425434,1649,False,13919,False,527,matt13
1466,13165070,3040,True,11717,False,3727,Leojokerhart
